origin,relationship_id,join_method,semantic_group_position,semantic_group_size,relationship_type,input_validation_status,domain,match_classification,match_reason,candidate_count,cube_name,dimension_name,hierarchy_name,attribute_name,subset_name,view_name,target_name,candidate_node_ids
TI,semantic::ti::dimupdate - order::CREATES_ATTRIBUTE::attribute::order.change date,SEMANTIC_KEY,1,1,CREATES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,EXISTING_CREATE_TARGET,Dimension and target name were supplied without hierarchy; create target already exists,1,,Order,,Change Date,,,Order.Change Date,attribute::Order::Order::Change Date
TI,semantic::ti::dimupdate - order::CREATES_ATTRIBUTE::attribute::order.cocd,SEMANTIC_KEY,1,1,CREATES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,EXISTING_CREATE_TARGET,Dimension and target name were supplied without hierarchy; create target already exists,1,,Order,,CoCd,,,Order.CoCd,attribute::Order::Order::CoCd
TI,semantic::ti::dimupdate - order::CREATES_ATTRIBUTE::attribute::order.cost collector key,SEMANTIC_KEY,1,1,CREATES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,EXISTING_CREATE_TARGET,Dimension and target name were supplied without hierarchy; create target already exists,1,,Order,,Cost Collector Key,,,Order.Cost Collector Key,attribute::Order::Order::Cost Collector Key
TI,semantic::ti::dimupdate - order::CREATES_ATTRIBUTE::attribute::order.crcy,SEMANTIC_KEY,1,1,CREATES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,EXISTING_CREATE_TARGET,Dimension and target name were supplied without hierarchy; create target already exists,1,,Order,,Crcy,,,Order.Crcy,attribute::Order::Order::Crcy
TI,semantic::ti::dimupdate - order::CREATES_ATTRIBUTE::attribute::order.created on,SEMANTIC_KEY,1,1,CREATES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,EXISTING_CREATE_TARGET,Dimension and target name were supplied without hierarchy; create target already exists,1,,Order,,Created On,,,Order.Created On,attribute::Order::Order::Created On
TI,semantic::ti::dimupdate - order::CREATES_ATTRIBUTE::attribute::order.description,SEMANTIC_KEY,1,1,CREATES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,EXISTING_CREATE_TARGET,Dimension and target name were supplied without hierarchy; create target already exists,1,,Order,,Description,,,Order.Description,attribute::Order::Order::Description
TI,semantic::ti::dimupdate - order::CREATES_ATTRIBUTE::attribute::order.object number,SEMANTIC_KEY,1,1,CREATES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,EXISTING_CREATE_TARGET,Dimension and target name were supplied without hierarchy; create target already exists,1,,Order,,Object Number,,,Order.Object Number,attribute::Order::Order::Object Number
TI,semantic::ti::dimupdate - order::CREATES_ATTRIBUTE::attribute::order.order,SEMANTIC_KEY,1,1,CREATES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,EXISTING_CREATE_TARGET,Dimension and target name were supplied without hierarchy; create target already exists,1,,Order,,Order,,,Order.Order,attribute::Order::Order::Order
TI,semantic::ti::dimupdate - order::CREATES_ATTRIBUTE::attribute::order.plant,SEMANTIC_KEY,1,1,CREATES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,EXISTING_CREATE_TARGET,Dimension and target name were supplied without hierarchy; create target already exists,1,,Order,,Plant,,,Order.Plant,attribute::Order::Order::Plant
TI,semantic::ti::dimupdate - order::CREATES_ATTRIBUTE::attribute::order.profit ctr,SEMANTIC_KEY,1,1,CREATES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,EXISTING_CREATE_TARGET,Dimension and target name were supplied without hierarchy; create target already exists,1,,Order,,Profit Ctr,,,Order.Profit Ctr,attribute::Order::Order::Profit Ctr
TI,semantic::ti::dimupdate - order::CREATES_ATTRIBUTE::attribute::order.type,SEMANTIC_KEY,1,1,CREATES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,EXISTING_CREATE_TARGET,Dimension and target name were supplied without hierarchy; create target already exists,1,,Order,,Type,,,Order.Type,attribute::Order::Order::Type
TI,semantic::ti::dimupdate - order::CREATES_ATTRIBUTE::attribute::order.wbs element,SEMANTIC_KEY,1,1,CREATES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,EXISTING_CREATE_TARGET,Dimension and target name were supplied without hierarchy; create target already exists,1,,Order,,WBS Element,,,Order.WBS Element,attribute::Order::Order::WBS Element
TI,semantic::ti::dimupdate - pl account::CREATES_ATTRIBUTE::attribute::pl account.acgp,SEMANTIC_KEY,1,1,CREATES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,EXISTING_CREATE_TARGET,Dimension and target name were supplied without hierarchy; create target already exists,1,,PL Account,,AcGp,,,PL Account.AcGp,attribute::PL Account::PL Account::AcGp
TI,semantic::ti::dimupdate - pl account::CREATES_ATTRIBUTE::attribute::pl account.caption,SEMANTIC_KEY,1,1,CREATES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,EXISTING_CREATE_TARGET,Dimension and target name were supplied without hierarchy; create target already exists,1,,PL Account,,CAPTION,,,PL Account.CAPTION,attribute::PL Account::PL Account::CAPTION
TI,semantic::ti::dimupdate - pl account::CREATES_ATTRIBUTE::attribute::pl account.description,SEMANTIC_KEY,1,1,CREATES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,EXISTING_CREATE_TARGET,Dimension and target name were supplied without hierarchy; create target already exists,1,,PL Account,,Description,,,PL Account.Description,attribute::PL Account::PL Account::Description
TI,semantic::ti::dimupdate - pl account::CREATES_ATTRIBUTE::attribute::pl account.g/l account type,SEMANTIC_KEY,1,1,CREATES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,EXISTING_CREATE_TARGET,Dimension and target name were supplied without hierarchy; create target already exists,1,,PL Account,,G/L Account Type,,,PL Account.G/L Account Type,attribute::PL Account::PL Account::G/L Account Type
TI,semantic::ti::dimupdate - pl account::CREATES_ATTRIBUTE::attribute::pl account.g/l acct,SEMANTIC_KEY,1,1,CREATES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,EXISTING_CREATE_TARGET,Dimension and target name were supplied without hierarchy; create target already exists,1,,PL Account,,G/L Acct,,,PL Account.G/L Acct,attribute::PL Account::PL Account::G/L Acct
TI,semantic::ti::dimupdate - pl account::CREATES_ATTRIBUTE::attribute::pl account.group acct,SEMANTIC_KEY,1,1,CREATES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,EXISTING_CREATE_TARGET,Dimension and target name were supplied without hierarchy; create target already exists,1,,PL Account,,Group Acct,,,PL Account.Group Acct,attribute::PL Account::PL Account::Group Acct
TI,semantic::ti::dimupdate - pl account::CREATES_ATTRIBUTE::attribute::pl account.short description,SEMANTIC_KEY,1,1,CREATES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,EXISTING_CREATE_TARGET,Dimension and target name were supplied without hierarchy; create target already exists,1,,PL Account,,Short Description,,,PL Account.Short Description,attribute::PL Account::PL Account::Short Description
TI,semantic::ti::dimupdate - plant::CREATES_ATTRIBUTE::attribute::plant.address,SEMANTIC_KEY,1,1,CREATES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,EXISTING_CREATE_TARGET,Dimension and target name were supplied without hierarchy; create target already exists,1,,Plant,,Address,,,Plant.Address,attribute::Plant::Plant::Address
TI,semantic::ti::dimupdate - plant::CREATES_ATTRIBUTE::attribute::plant.alt description,SEMANTIC_KEY,1,1,CREATES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,EXISTING_CREATE_TARGET,Dimension and target name were supplied without hierarchy; create target already exists,1,,Plant,,Alt Description,,,Plant.Alt Description,attribute::Plant::Plant::Alt Description
TI,semantic::ti::dimupdate - plant::CREATES_ATTRIBUTE::attribute::plant.c/r,SEMANTIC_KEY,1,1,CREATES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,EXISTING_CREATE_TARGET,Dimension and target name were supplied without hierarchy; create target already exists,1,,Plant,,C/R,,,Plant.C/R,attribute::Plant::Plant::C/R
TI,semantic::ti::dimupdate - plant::CREATES_ATTRIBUTE::attribute::plant.caption,SEMANTIC_KEY,1,1,CREATES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,EXISTING_CREATE_TARGET,Dimension and target name were supplied without hierarchy; create target already exists,1,,Plant,,CAPTION,,,Plant.CAPTION,attribute::Plant::Plant::CAPTION
TI,semantic::ti::dimupdate - plant::CREATES_ATTRIBUTE::attribute::plant.city,SEMANTIC_KEY,1,1,CREATES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,EXISTING_CREATE_TARGET,Dimension and target name were supplied without hierarchy; create target already exists,1,,Plant,,City,,,Plant.City,attribute::Plant::Plant::City
TI,semantic::ti::dimupdate - plant::CREATES_ATTRIBUTE::attribute::plant.custnoplnt,SEMANTIC_KEY,1,1,CREATES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,EXISTING_CREATE_TARGET,Dimension and target name were supplied without hierarchy; create target already exists,1,,Plant,,CustNoPlnt,,,Plant.CustNoPlnt,attribute::Plant::Plant::CustNoPlnt
TI,semantic::ti::dimupdate - plant::CREATES_ATTRIBUTE::attribute::plant.description,SEMANTIC_KEY,1,1,CREATES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,EXISTING_CREATE_TARGET,Dimension and target name were supplied without hierarchy; create target already exists,1,,Plant,,Description,,,Plant.Description,attribute::Plant::Plant::Description
TI,semantic::ti::dimupdate - plant::CREATES_ATTRIBUTE::attribute::plant.po box,SEMANTIC_KEY,1,1,CREATES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,EXISTING_CREATE_TARGET,Dimension and target name were supplied without hierarchy; create target already exists,1,,Plant,,PO Box,,,Plant.PO Box,attribute::Plant::Plant::PO Box
TI,semantic::ti::dimupdate - plant::CREATES_ATTRIBUTE::attribute::plant.postal code,SEMANTIC_KEY,1,1,CREATES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,EXISTING_CREATE_TARGET,Dimension and target name were supplied without hierarchy; create target already exists,1,,Plant,,Postal Code,,,Plant.Postal Code,attribute::Plant::Plant::Postal Code
TI,semantic::ti::dimupdate - plant::CREATES_ATTRIBUTE::attribute::plant.rg,SEMANTIC_KEY,1,1,CREATES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,EXISTING_CREATE_TARGET,Dimension and target name were supplied without hierarchy; create target already exists,1,,Plant,,Rg,,,Plant.Rg,attribute::Plant::Plant::Rg
TI,semantic::ti::dimupdate - plant::CREATES_ATTRIBUTE::attribute::plant.tax jurisdiction,SEMANTIC_KEY,1,1,CREATES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,EXISTING_CREATE_TARGET,Dimension and target name were supplied without hierarchy; create target already exists,1,,Plant,,Tax Jurisdiction,,,Plant.Tax Jurisdiction,attribute::Plant::Plant::Tax Jurisdiction
TI,semantic::ti::dimupdate - production order::CREATES_ATTRIBUTE::attribute::production order.caption,SEMANTIC_KEY,1,1,CREATES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,EXISTING_CREATE_TARGET,Dimension and target name were supplied without hierarchy; create target already exists,1,,Production Order,,CAPTION,,,Production Order.CAPTION,attribute::Production Order::Production Order::CAPTION
TI,semantic::ti::dimupdate - production order::CREATES_ATTRIBUTE::attribute::production order.change date,SEMANTIC_KEY,1,1,CREATES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,EXISTING_CREATE_TARGET,Dimension and target name were supplied without hierarchy; create target already exists,1,,Production Order,,Change Date,,,Production Order.Change Date,attribute::Production Order::Production Order::Change Date
TI,semantic::ti::dimupdate - production order::CREATES_ATTRIBUTE::attribute::production order.cocd,SEMANTIC_KEY,1,1,CREATES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,EXISTING_CREATE_TARGET,Dimension and target name were supplied without hierarchy; create target already exists,1,,Production Order,,CoCd,,,Production Order.CoCd,attribute::Production Order::Production Order::CoCd
TI,semantic::ti::dimupdate - production order::CREATES_ATTRIBUTE::attribute::production order.company description,SEMANTIC_KEY,1,1,CREATES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,EXISTING_CREATE_TARGET,Dimension and target name were supplied without hierarchy; create target already exists,1,,Production Order,,Company Description,,,Production Order.Company Description,attribute::Production Order::Production Order::Company Description
TI,semantic::ti::dimupdate - production order::CREATES_ATTRIBUTE::attribute::production order.cost collector key,SEMANTIC_KEY,1,1,CREATES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,EXISTING_CREATE_TARGET,Dimension and target name were supplied without hierarchy; create target already exists,1,,Production Order,,Cost Collector Key,,,Production Order.Cost Collector Key,attribute::Production Order::Production Order::Cost Collector Key
TI,semantic::ti::dimupdate - production order::CREATES_ATTRIBUTE::attribute::production order.crcy,SEMANTIC_KEY,1,1,CREATES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,EXISTING_CREATE_TARGET,Dimension and target name were supplied without hierarchy; create target already exists,1,,Production Order,,Crcy,,,Production Order.Crcy,attribute::Production Order::Production Order::Crcy
TI,semantic::ti::dimupdate - production order::CREATES_ATTRIBUTE::attribute::production order.created on,SEMANTIC_KEY,1,1,CREATES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,EXISTING_CREATE_TARGET,Dimension and target name were supplied without hierarchy; create target already exists,1,,Production Order,,Created On,,,Production Order.Created On,attribute::Production Order::Production Order::Created On
TI,semantic::ti::dimupdate - production order::CREATES_ATTRIBUTE::attribute::production order.description,SEMANTIC_KEY,1,1,CREATES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,EXISTING_CREATE_TARGET,Dimension and target name were supplied without hierarchy; create target already exists,1,,Production Order,,Description,,,Production Order.Description,attribute::Production Order::Production Order::Description
TI,semantic::ti::dimupdate - production order::CREATES_ATTRIBUTE::attribute::production order.legacy,SEMANTIC_KEY,1,1,CREATES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,EXISTING_CREATE_TARGET,Dimension and target name were supplied without hierarchy; create target already exists,1,,Production Order,,Legacy,,,Production Order.Legacy,attribute::Production Order::Production Order::Legacy
TI,semantic::ti::dimupdate - production order::CREATES_ATTRIBUTE::attribute::production order.object number,SEMANTIC_KEY,1,1,CREATES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,EXISTING_CREATE_TARGET,Dimension and target name were supplied without hierarchy; create target already exists,1,,Production Order,,Object Number,,,Production Order.Object Number,attribute::Production Order::Production Order::Object Number
TI,semantic::ti::dimupdate - production order::CREATES_ATTRIBUTE::attribute::production order.order,SEMANTIC_KEY,1,1,CREATES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,EXISTING_CREATE_TARGET,Dimension and target name were supplied without hierarchy; create target already exists,1,,Production Order,,Order,,,Production Order.Order,attribute::Production Order::Production Order::Order
TI,semantic::ti::dimupdate - production order::CREATES_ATTRIBUTE::attribute::production order.order adj,SEMANTIC_KEY,1,1,CREATES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,EXISTING_CREATE_TARGET,Dimension and target name were supplied without hierarchy; create target already exists,1,,Production Order,,Order Adj,,,Production Order.Order Adj,attribute::Production Order::Production Order::Order Adj
TI,semantic::ti::dimupdate - production order::CREATES_ATTRIBUTE::attribute::production order.plant,SEMANTIC_KEY,1,1,CREATES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,EXISTING_CREATE_TARGET,Dimension and target name were supplied without hierarchy; create target already exists,1,,Production Order,,Plant,,,Production Order.Plant,attribute::Production Order::Production Order::Plant
TI,semantic::ti::dimupdate - production order::CREATES_ATTRIBUTE::attribute::production order.profit ctr,SEMANTIC_KEY,1,1,CREATES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,EXISTING_CREATE_TARGET,Dimension and target name were supplied without hierarchy; create target already exists,1,,Production Order,,Profit Ctr,,,Production Order.Profit Ctr,attribute::Production Order::Production Order::Profit Ctr
TI,semantic::ti::dimupdate - production order::CREATES_ATTRIBUTE::attribute::production order.type,SEMANTIC_KEY,1,1,CREATES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,EXISTING_CREATE_TARGET,Dimension and target name were supplied without hierarchy; create target already exists,1,,Production Order,,Type,,,Production Order.Type,attribute::Production Order::Production Order::Type
TI,semantic::ti::dimupdate - production order::CREATES_ATTRIBUTE::attribute::production order.wbs element,SEMANTIC_KEY,1,1,CREATES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,EXISTING_CREATE_TARGET,Dimension and target name were supplied without hierarchy; create target already exists,1,,Production Order,,WBS Element,,,Production Order.WBS Element,attribute::Production Order::Production Order::WBS Element
TI,semantic::ti::dimupdate - profit center::CREATES_ATTRIBUTE::attribute::profit center.caption,SEMANTIC_KEY,1,1,CREATES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,EXISTING_CREATE_TARGET,Dimension and target name were supplied without hierarchy; create target already exists,1,,Profit Center,,CAPTION,,,Profit Center.CAPTION,attribute::Profit Center::Profit Center::CAPTION
TI,semantic::ti::dimupdate - profit center::CREATES_ATTRIBUTE::attribute::profit center.cocd,SEMANTIC_KEY,1,1,CREATES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,EXISTING_CREATE_TARGET,Dimension and target name were supplied without hierarchy; create target already exists,1,,Profit Center,,CoCd,,,Profit Center.CoCd,attribute::Profit Center::Profit Center::CoCd
TI,semantic::ti::dimupdate - profit center::CREATES_ATTRIBUTE::attribute::profit center.description,SEMANTIC_KEY,1,1,CREATES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,EXISTING_CREATE_TARGET,Dimension and target name were supplied without hierarchy; create target already exists,1,,Profit Center,,Description,,,Profit Center.Description,attribute::Profit Center::Profit Center::Description
TI,semantic::ti::dimupdate - profit center::CREATES_ATTRIBUTE::attribute::profit center.hierarchy area,SEMANTIC_KEY,1,1,CREATES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,EXISTING_CREATE_TARGET,Dimension and target name were supplied without hierarchy; create target already exists,1,,Profit Center,,Hierarchy Area,,,Profit Center.Hierarchy Area,attribute::Profit Center::Profit Center::Hierarchy Area
TI,semantic::ti::dimupdate - profit center::CREATES_ATTRIBUTE::attribute::profit center.lock indicator,SEMANTIC_KEY,1,1,CREATES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,EXISTING_CREATE_TARGET,Dimension and target name were supplied without hierarchy; create target already exists,1,,Profit Center,,Lock Indicator,,,Profit Center.Lock Indicator,attribute::Profit Center::Profit Center::Lock Indicator
TI,semantic::ti::dimupdate - profit center::CREATES_ATTRIBUTE::attribute::profit center.profit ctr,SEMANTIC_KEY,1,1,CREATES_ATTRIBUTE,ATTRIBUTE_CATALOG_DEFERRED,ATTRIBUTE,EXISTING_CREATE_TARGET,Dimension and target name were supplied without hierarchy; create target already exists,1,,Profit Center,,Profit Ctr,,,Profit Center.Profit Ctr,attribute::Profit Center::Profit Center::Profit Ctr
